,Unnamed: 0,Unnamed: 0.1,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,日期
789908,118445,330,2337,旺宏,"11,817,685","1,306","36,281,629",3.13,3.13,3.01,3.08,+,0.23,3.08,251,3.09,260,0.00,2016-07-07
790858,119395,330,2337,旺宏,"20,961,157","2,192","68,788,851",3.10,3.38,3.09,3.33,+,0.25,3.32,63,3.33,43,0.00,2016-07-11
791808,120345,330,2337,旺宏,"18,048,913","1,904","60,397,650",3.47,3.47,3.16,3.33, ,0.0,3.33,"1,235",3.34,36,0.00,2016-07-12
792758,121295,330,2337,旺宏,"10,771,354","1,504","35,893,033",3.34,3.38,3.28,3.33, ,0.0,3.33,2,3.34,30,0.00,2016-07-13
793710,122247,332,2337,旺宏,"5,266,108",780,"17,451,676",3.34,3.34,3.26,3.33, ,0.0,3.33,53,3.34,13,0.00,2016-07-14
794663,123200,332,2337,旺宏,"9,278,963","1,528","31,401,473",3.34,3.42,3.34,3.37,+,0.04,3.37,122,3.38,35,0.00,2016-07-15
795616,124153,332,2337,旺宏,"11,596,714","1,451","40,271,349",3.35,3.54,3.35,3.53,+,0.16,3.52,43,3.53,180,0.00,2016-07-18
796570,125107,332,2337,旺宏,"20,494,256","2,415","77,088,368",3.54,3.84,3.53,3.80,+,0.27,3.80,600,3.81,1,0.00,2016-07-19
797524,126061,332,2337,旺宏,"15,128,760","1,942","58,802,119",3.87,4.00,3.79,4.00,+,0.2,3.99,158,4.00,142,0.00,2016-07-20
798479,127016,332,2337,旺宏,"27,642,952","2,812","114,977,784",4.08,4.39,3.92,4.10,+,0.1,4.06,111,4.10,49,0.00,2016-07-21
799434,127971,332,2337,旺宏,"11,994,518","1,407","48,131,493",4.09,4.10,3.94,4.02,-,0.08,4.01,203,4.02,70,0.00,2016-07-22
800389,128926,332,2337,旺宏,"14,747,210","1,350","57,600,634",4.09,4.10,3.75,3.78,-,0.24,3.78,47,3.80,150,0.00,2016-07-25
801344,129881,332,2337,旺宏,"9,379,411","1,014","35,387,703",3.70,3.88,3.59,3.87,+,0.09,3.87,7,3.88,101,0.00,2016-07-26
802299,130836,332,2337,旺宏,"8,664,461","1,094","34,489,006",3.88,4.03,3.88,4.00,+,0.13,3.99,10,4.00,541,0.00,2016-07-27
803254,131791,332,2337,旺宏,"7,660,064",929,"30,716,203",4.05,4.09,3.95,3.98,-,0.02,3.96,105,3.98,49,0.00,2016-07-28
804209,132746,332,2337,旺宏,"10,853,384","1,264","43,817,361",4.03,4.08,3.98,4.08,+,0.1,4.07,13,4.08,318,0.00,2016-07-29
805164,133701,332,2337,旺宏,"12,220,242","1,344","51,263,965",4.10,4.28,4.10,4.18,+,0.1,4.18,433,4.19,272,0.00,2016-08-01
806119,134656,332,2337,旺宏,"6,486,079",806,"27,076,328",4.19,4.23,4.13,4.22,+,0.04,4.21,155,4.22,30,0.00,2016-08-02
807073,135610,331,2337,旺宏,"6,742,921",836,"28,142,347",4.19,4.23,4.10,4.17,-,0.05,4.16,146,4.17,162,0.00,2016-08-03
808027,136564,331,2337,旺宏,"6,359,258",788,"26,736,511",4.19,4.27,4.17,4.20,+,0.03,4.19,25,4.20,177,0.00,2016-08-04
808983,137520,333,2337,旺宏,"5,497,265",762,"23,031,987",4.21,4.25,4.16,4.20, ,0.0,4.19,292,4.20,209,0.00,2016-08-05
809941,138478,334,2337,旺宏,"22,262,908","2,317","96,790,386",4.20,4.42,4.20,4.40,+,0.2,4.40,62,4.41,111,0.00,2016-08-08
810899,139436,334,2337,旺宏,"15,988,177","1,881","70,064,803",4.44,4.46,4.25,4.33,-,0.07,4.32,11,4.33,4,0.00,2016-08-09
811857,140394,334,2337,旺宏,"5,869,359",829,"25,187,088",4.33,4.37,4.26,4.28,-,0.05,4.27,13,4.28,10,0.00,2016-08-10
812815,141352,334,2337,旺宏,"16,851,858","1,322","67,912,832",4.36,4.36,3.86,4.08,-,0.2,4.08,78,4.10,49,0.00,2016-08-11
813773,142310,334,2337,旺宏,"7,172,881",945,"28,587,799",4.10,4.10,3.90,4.05,-,0.03,4.05,74,4.06,35,0.00,2016-08-12
814732,143269,335,2337,旺宏,"3,905,128",692,"15,894,332",4.01,4.15,4.01,4.15,+,0.1,4.09,19,4.15,100,0.00,2016-08-15
815691,144228,335,2337,旺宏,"7,099,642","1,332","29,730,259",4.20,4.22,4.12,4.19,+,0.04,4.18,3,4.19,130,0.00,2016-08-16
816651,145188,336,2337,旺宏,"9,008,718","1,802","38,468,740",4.25,4.32,4.12,4.26,+,0.07,4.26,42,4.27,167,0.00,2016-08-17
817611,146148,336,2337,旺宏,"16,472,853","2,122","72,609,840",4.21,4.47,4.21,4.45,+,0.19,4.44,7,4.45,92,0.00,2016-08-18
818571,147108,336,2337,旺宏,"11,404,666","1,677","50,435,107",4.50,4.54,4.33,4.38,-,0.07,4.38,8,4.39,22,0.00,2016-08-19
819530,148067,336,2337,旺宏,"5,987,869",989,"25,124,458",4.32,4.37,4.14,4.18,-,0.2,4.16,12,4.18,64,0.00,2016-08-22
820489,149026,336,2337,旺宏,"2,289,947",467,"9,597,812",4.20,4.25,4.15,4.16,-,0.02,4.16,128,4.18,18,0.00,2016-08-23
821448,149985,336,2337,旺宏,"2,240,799",763,"9,373,954",4.08,4.23,4.08,4.20,+,0.04,4.20,154,4.21,14,0.00,2016-08-24
822407,150944,336,2337,旺宏,"3,227,998",916,"13,556,609",4.20,4.23,4.18,4.19,-,0.01,4.18,122,4.19,25,0.00,2016-08-25
823367,151904,337,2337,旺宏,"4,954,965",629,"20,948,313",4.22,4.25,4.20,4.21,+,0.02,4.21,43,4.22,77,0.00,2016-08-26
824327,152864,337,2337,旺宏,"8,276,666",927,"35,371,807",4.21,4.35,4.12,4.30,+,0.09,4.30,5,4.31,2,0.00,2016-08-29
825285,153822,337,2337,旺宏,"9,438,294",875,"40,600,279",4.30,4.35,4.28,4.28,-,0.02,4.27,11,4.28,28,0.00,2016-08-30
826243,154780,337,2337,旺宏,"3,370,280",586,"14,074,276",4.21,4.25,4.14,4.18,-,0.1,4.18,138,4.19,44,0.00,2016-08-31
827202,155739,337,2337,旺宏,"2,620,336",532,"10,939,478",4.15,4.22,4.13,4.20,+,0.02,4.20,83,4.21,174,0.00,2016-09-01
828161,156698,337,2337,旺宏,"3,239,485",607,"13,415,858",4.18,4.21,4.11,4.14,-,0.06,4.14,90,4.15,10,0.00,2016-09-02
829120,157657,337,2337,旺宏,"6,440,656",649,"26,457,159",4.14,4.15,4.06,4.09,-,0.05,4.08,16,4.09,13,0.00,2016-09-05
830079,158616,337,2337,旺宏,"6,045,733",809,"24,214,177",4.07,4.09,3.96,4.00,-,0.09,3.99,29,4.00,10,0.00,2016-09-06
831038,159575,337,2337,旺宏,"8,622,605","1,089","33,650,664",3.99,4.05,3.66,4.00, ,0.0,3.99,107,4.00,342,0.00,2016-09-07
831997,160534,337,2337,旺宏,"5,684,101","1,004","23,615,936",4.05,4.21,4.05,4.16,+,0.16,4.14,102,4.16,69,0.00,2016-09-08
832957,161494,337,2337,旺宏,"2,595,601",539,"10,659,511",4.14,4.17,4.08,4.09,-,0.07,4.09,38,4.11,446,0.00,2016-09-09
833917,162454,337,2337,旺宏,"1,924,372",322,"7,725,690",4.00,4.15,3.90,4.12,+,0.03,4.11,22,4.12,20,0.00,2016-09-10
834878,163415,337,2337,旺宏,"2,407,111",481,"9,758,654",4.06,4.10,4.01,4.01,-,0.11,4.01,102,4.03,20,0.00,2016-09-12
835839,164376,337,2337,旺宏,"4,195,270",623,"16,646,660",4.00,4.05,3.93,3.93,-,0.08,3.92,30,3.93,18,0.00,2016-09-13
836797,165334,336,2337,旺宏,"5,597,747",672,"21,717,498",3.85,3.99,3.82,3.82,-,0.11,3.81,15,3.82,"1,001",0.00,2016-09-14
837754,166291,335,2337,旺宏,"4,530,903",680,"17,889,396",3.85,4.05,3.83,4.00,+,0.18,4.00,25,4.01,15,0.00,2016-09-19
838711,167248,336,2337,旺宏,"2,150,898",543,"8,691,392",4.04,4.08,4.01,4.03,+,0.03,4.02,158,4.03,3,0.00,2016-09-20
839668,168205,336,2337,旺宏,"2,905,087",557,"11,623,455",3.99,4.05,3.98,4.00,-,0.03,4.00,20,4.01,12,0.00,2016-09-21
840624,169161,336,2337,旺宏,"3,251,811",541,"12,971,601",4.05,4.06,3.96,3.97,-,0.03,3.97,7,3.98,16,0.00,2016-09-22
841580,170117,336,2337,旺宏,"3,163,290",570,"12,634,231",3.97,4.02,3.97,3.99,+,0.02,3.99,62,4.00,81,0.00,2016-09-23
842535,171072,336,2337,旺宏,"5,264,299",816,"21,432,068",3.96,4.10,3.96,4.07,+,0.08,4.07,35,4.08,32,0.00,2016-09-26
843492,172029,337,2337,旺宏,"5,903,214",870,"24,577,356",4.15,4.20,4.11,4.19,+,0.12,4.18,44,4.19,60,0.00,2016-09-29
844448,172985,337,2337,旺宏,"4,225,230",638,"17,714,417",4.11,4.27,4.11,4.19, ,0.0,4.18,102,4.19,58,0.00,2016-09-30
845404,173941,336,2337,旺宏,"8,004,723","1,049","34,206,999",4.18,4.30,4.18,4.29,+,0.1,4.29,236,4.30,"1,467",0.00,2016-10-03
846361,174898,336,2337,旺宏,"13,007,711","1,681","57,543,512",4.30,4.46,4.30,4.44,+,0.15,4.44,31,4.45,423,0.00,2016-10-04
847320,175857,338,2337,旺宏,"9,167,061","1,048","40,688,980",4.47,4.51,4.30,4.30,-,0.14,4.29,50,4.30,380,0.00,2016-10-05
848279,176816,338,2337,旺宏,"4,090,829",506,"17,695,869",4.31,4.35,4.30,4.35,+,0.05,4.34,56,4.35,409,0.00,2016-10-06
849241,177778,342,2337,旺宏,"4,868,275",536,"21,328,072",4.40,4.40,4.35,4.36,+,0.01,4.35,128,4.36,1,0.00,2016-10-07
850207,178744,342,2337,旺宏,"17,365,735","1,281","79,005,097",4.79,4.79,4.35,4.35,-,0.01,4.34,50,4.35,413,0.00,2016-10-11
851173,179710,342,2337,旺宏,"4,501,004",669,"19,378,292",4.30,4.40,4.10,4.37,+,0.02,4.36,38,4.37,9,0.00,2016-10-12
852139,180676,342,2337,旺宏,"3,376,263",600,"14,832,584",4.49,4.49,4.35,4.36,-,0.01,4.36,140,4.37,6,0.00,2016-10-13
853106,181643,344,2337,旺宏,"4,345,755",700,"18,736,810",4.36,4.38,4.24,4.26,-,0.1,4.25,6,4.26,3,0.00,2016-10-14
854075,182612,346,2337,旺宏,"2,798,785",652,"11,869,894",4.25,4.29,4.19,4.28,+,0.02,4.27,99,4.28,88,0.00,2016-10-17
855044,183581,346,2337,旺宏,"2,082,486",408,"8,914,456",4.18,4.39,4.18,4.34,+,0.06,4.33,1,4.34,30,0.00,2016-10-18
856014,184551,346,2337,旺宏,"2,895,824",702,"12,608,202",4.30,4.39,4.30,4.35,+,0.01,4.35,45,4.36,97,0.00,2016-10-19
856984,185521,346,2337,旺宏,"5,914,504",929,"26,043,712",4.36,4.45,4.33,4.44,+,0.09,4.43,61,4.44,31,0.00,2016-10-20
857953,186490,346,2337,旺宏,"8,734,927","1,061","39,543,351",4.51,4.60,4.48,4.53,+,0.09,4.52,281,4.53,102,0.00,2016-10-21
858923,187460,346,2337,旺宏,"7,143,030","1,076","32,808,264",4.51,4.63,4.51,4.62,+,0.09,4.61,42,4.62,13,0.00,2016-10-24
859893,188430,346,2337,旺宏,"10,359,507","1,164","48,974,676",4.67,4.78,4.67,4.73,+,0.11,4.72,176,4.73,130,0.00,2016-10-25
860862,189399,345,2337,旺宏,"8,047,521",904,"37,876,563",4.73,4.75,4.63,4.68,-,0.05,4.67,21,4.68,40,0.00,2016-10-26
861831,190368,345,2337,旺宏,"4,253,622",767,"19,794,181",4.63,4.70,4.60,4.67,-,0.01,4.66,218,4.67,45,0.00,2016-10-27
862802,191339,345,2337,旺宏,"14,020,337","1,558","62,408,326",4.67,4.67,4.30,4.40,-,0.27,4.39,130,4.40,25,0.00,2016-10-28
863773,192310,345,2337,旺宏,"3,704,553",658,"16,005,622",4.32,4.39,4.25,4.37,-,0.03,4.37,181,4.38,54,0.00,2016-10-31
864745,193282,345,2337,旺宏,"2,569,487",665,"11,126,274",4.30,4.37,4.30,4.32,-,0.05,4.32,467,4.33,2,0.00,2016-11-01
865718,194255,345,2337,旺宏,"5,748,091",767,"24,209,348",4.27,4.30,4.17,4.18,-,0.14,4.18,88,4.19,18,0.00,2016-11-02
866691,195228,345,2337,旺宏,"7,132,753",961,"29,180,741",4.08,4.18,4.06,4.09,-,0.09,4.09,14,4.10,53,0.00,2016-11-03
867663,196200,345,2337,旺宏,"3,832,317",710,"15,697,551",4.06,4.14,4.01,4.13,+,0.04,4.12,206,4.13,95,0.00,2016-11-04
868637,197174,346,2337,旺宏,"2,899,996",415,"12,078,261",4.08,4.20,4.08,4.16,+,0.03,4.16,10,4.17,116,0.00,2016-11-07
869610,198147,346,2337,旺宏,"3,029,925",492,"12,619,150",4.16,4.23,4.12,4.18,+,0.02,4.18,97,4.19,9,0.00,2016-11-08
870584,199121,346,2337,旺宏,"7,311,786",946,"29,421,722",4.16,4.17,3.88,3.98,-,0.2,3.98,24,4.00,21,0.00,2016-11-09
871558,200095,346,2337,旺宏,"4,971,627",845,"20,225,743",4.07,4.15,4.01,4.04,+,0.06,4.04,16,4.05,16,0.00,2016-11-10
872532,201069,346,2337,旺宏,"4,994,154",662,"19,968,116",3.96,4.04,3.96,3.97,-,0.07,3.97,341,3.99,1,0.00,2016-11-11
873507,202044,346,2337,旺宏,"2,596,547",350,"10,503,648",3.99,4.08,3.99,4.06,+,0.09,4.05,68,4.06,16,0.00,2016-11-14
874482,203019,346,2337,旺宏,"2,579,071",536,"10,588,174",4.03,4.15,3.98,4.11,+,0.05,4.11,38,4.12,7,0.00,2016-11-15
875457,203994,346,2337,旺宏,"1,744,995",475,"7,135,842",4.10,4.20,4.03,4.08,-,0.03,4.08,322,4.09,162,0.00,2016-11-16
876432,204969,346,2337,旺宏,"1,299,946",295,"5,332,921",4.10,4.13,4.08,4.11,+,0.03,4.10,15,4.11,6,0.00,2016-11-17
877407,205944,346,2337,旺宏,"2,058,164",534,"8,474,182",4.10,4.16,4.06,4.15,+,0.04,4.13,160,4.15,72,0.00,2016-11-18
878382,206919,346,2337,旺宏,"1,850,526",582,"7,580,014",4.09,4.13,4.08,4.10,-,0.05,4.10,378,4.13,38,0.00,2016-11-21
879358,207895,346,2337,旺宏,"3,467,042",490,"14,218,753",4.11,4.15,4.09,4.09,-,0.01,4.09,121,4.10,76,0.00,2016-11-22
880334,208871,346,2337,旺宏,"2,632,099",548,"10,698,697",4.14,4.14,4.02,4.03,-,0.06,4.03,65,4.04,5,0.00,2016-11-23
881311,209848,346,2337,旺宏,"3,937,773",678,"15,713,866",3.97,4.03,3.97,3.99,-,0.04,3.98,49,3.99,335,0.00,2016-11-24
882286,210823,344,2337,旺宏,"1,811,998",387,"7,207,468",3.95,4.00,3.95,3.99, ,0.0,3.99,4,4.00,286,0.00,2016-11-25
883261,211798,344,2337,旺宏,"2,105,349",522,"8,384,717",3.96,4.00,3.95,3.97,-,0.02,3.96,268,3.97,57,0.00,2016-11-28
884236,212773,344,2337,旺宏,"2,464,627",527,"9,884,395",3.95,4.07,3.95,4.06,+,0.09,4.05,97,4.06,2,0.00,2016-11-29
885210,213747,344,2337,旺宏,"2,304,919",494,"9,277,284",4.06,4.08,3.99,4.04,-,0.02,4.03,1,4.04,63,0.00,2016-11-30
886183,214720,344,2337,旺宏,"1,676,695",304,"6,730,080",4.04,4.05,3.99,4.02,-,0.02,4.02,107,4.03,13,0.00,2016-11-31
887156,215693,344,2337,旺宏,"1,676,695",304,"6,730,080",4.04,4.05,3.99,4.02,-,0.02,4.02,107,4.03,13,0.00,2016-12-01
888129,216666,344,2337,旺宏,"2,685,138",369,"10,700,361",4.01,4.02,3.96,3.97,-,0.05,3.97,58,3.98,1,0.00,2016-12-02
889103,217640,344,2337,旺宏,"2,341,601",411,"9,346,167",4.00,4.01,3.96,3.99,+,0.02,3.98,275,3.99,148,0.00,2016-12-05
890077,218614,344,2337,旺宏,"5,628,828","1,159","22,498,172",3.99,4.03,3.98,4.02,+,0.03,4.01,8,4.02,223,0.00,2016-12-06
891051,219588,344,2337,旺宏,"2,841,404",758,"11,525,163",4.02,4.10,3.98,4.10,+,0.08,4.09,9,4.10,237,0.00,2016-12-07
892025,220562,344,2337,旺宏,"3,370,844",612,"13,521,991",4.00,4.04,3.99,4.01,-,0.09,4.00,597,4.01,83,0.00,2016-12-08
893001,221538,346,2337,旺宏,"2,524,841",573,"10,202,401",4.01,4.09,4.00,4.07,+,0.06,4.07,22,4.08,5,0.00,2016-12-09
893977,222514,346,2337,旺宏,"5,079,032",941,"20,787,533",4.07,4.14,4.07,4.09,+,0.02,4.08,74,4.09,7,0.00,2016-12-12
894953,223490,346,2337,旺宏,"5,589,754",900,"22,763,920",4.07,4.14,4.05,4.07,-,0.02,4.05,140,4.07,131,0.00,2016-12-13
895930,224467,346,2337,旺宏,"6,988,364","1,078","28,588,157",4.07,4.11,4.07,4.10,+,0.03,4.09,254,4.10,295,0.00,2016-12-14
896907,225444,346,2337,旺宏,"7,860,825","1,050","32,687,836",4.08,4.19,4.08,4.17,+,0.07,4.17,462,4.18,13,0.00,2016-12-15
897884,226421,346,2337,旺宏,"16,742,527","2,116","73,988,696",4.19,4.50,4.19,4.45,+,0.28,4.43,134,4.45,"1,640",0.00,2016-12-16
898861,227398,346,2337,旺宏,"9,711,040","1,296","43,415,763",4.51,4.53,4.42,4.47,+,0.02,4.47,26,4.48,303,0.00,2016-12-19
899839,228376,346,2337,旺宏,"9,618,295","1,337","43,442,951",4.47,4.62,4.44,4.56,+,0.09,4.56,19,4.57,257,0.00,2016-12-20
900817,229354,346,2337,旺宏,"13,664,793","1,693","63,681,904",4.60,4.69,4.56,4.66,+,0.1,4.66,330,4.67,195,0.00,2016-12-21
901795,230332,346,2337,旺宏,"9,452,778","1,120","43,153,121",4.66,4.72,4.42,4.63,-,0.03,4.62,92,4.63,3,0.00,2016-12-22
902774,231311,346,2337,旺宏,"6,128,464",691,"27,873,949",4.59,4.63,4.50,4.51,-,0.12,4.51,453,4.53,3,0.00,2016-12-23
903754,232291,346,2337,旺宏,"4,124,875",461,"18,724,036",4.64,4.64,4.50,4.52,+,0.01,4.52,55,4.53,26,0.00,2016-12-26
904734,233271,346,2337,旺宏,"4,493,756",703,"20,506,967",4.55,4.61,4.50,4.60,+,0.08,4.59,15,4.60,84,0.00,2016-12-27
905714,234251,346,2337,旺宏,"6,427,769",882,"30,005,890",4.62,4.69,4.60,4.66,+,0.06,4.66,68,4.67,149,0.00,2016-12-28
906694,235231,346,2337,旺宏,"3,298,276",615,"15,318,460",4.63,4.69,4.62,4.64,-,0.02,4.63,94,4.64,33,0.00,2016-12-29
907675,236212,347,2337,旺宏,"4,291,224",533,"19,953,784",4.63,4.67,4.63,4.63,-,0.01,4.63,603,4.64,110,0.00,2016-12-30
908657,347,347,2337,旺宏,"2,579,159",513,"11,830,835",4.60,4.60,4.56,4.60,-,0.03,4.59,152,4.60,311,0.00,2017-01-03
909638,1328,347,2337,旺宏,"2,722,800",438,"12,468,726",4.60,4.61,4.56,4.58,-,0.02,4.58,20,4.59,25,0.00,2017-01-04
910619,2309,347,2337,旺宏,"18,603,461","1,670","87,762,092",4.60,4.75,4.59,4.75,+,0.17,4.73,509,4.75,41,0.00,2017-01-05
911600,3290,347,2337,旺宏,"29,168,880","3,012","145,931,662",4.85,5.09,4.82,5.04,+,0.29,5.03,261,5.04,509,0.00,2017-01-06
912581,4271,347,2337,旺宏,"18,110,222","1,951","92,686,873",5.04,5.19,5.02,5.12,+,0.08,5.12,206,5.13,186,0.00,2017-01-09
913562,5252,347,2337,旺宏,"28,956,032","3,205","154,952,378",5.16,5.46,5.16,5.44,+,0.32,5.44,465,5.45,581,0.00,2017-01-10
914544,6234,347,2337,旺宏,"26,863,694","3,297","149,446,350",5.66,5.66,5.46,5.60,+,0.16,5.60,594,5.61,271,0.00,2017-01-11
915525,7215,346,2337,旺宏,"21,820,141","2,956","123,412,626",5.60,5.70,5.55,5.68,+,0.08,5.67,59,5.68,329,0.00,2017-01-12
916506,8196,346,2337,旺宏,"56,640,773","6,178","344,331,409",5.70,6.24,5.68,6.24,+,0.56,6.24,299,--,0,0.00,2017-01-13
917488,9178,347,2337,旺宏,"52,132,346","6,658","325,749,421",6.44,6.69,5.62,6.05,-,0.19,6.05,"1,999",6.06,66,0.00,2017-01-16
918473,10163,349,2337,旺宏,"21,565,574","4,253","133,678,374",5.93,6.35,5.93,6.32,+,0.27,6.32,213,6.33,67,0.00,2017-01-17
919460,11150,349,2337,旺宏,"19,452,619","3,527","127,346,106",6.45,6.65,6.36,6.55,+,0.23,6.54,11,6.55,125,0.00,2017-01-18
920447,12137,349,2337,旺宏,"18,452,355","4,090","116,649,460",6.65,6.65,6.18,6.25,-,0.3,6.25,264,6.26,55,0.00,2017-01-19
921434,13124,349,2337,旺宏,"23,105,724","6,636","142,460,893",6.25,6.28,5.97,6.28,+,0.03,6.28,303,6.29,678,0.00,2017-01-20
922421,14111,349,2337,旺宏,"19,441,659","3,012","126,742,224",6.40,6.60,6.31,6.60,+,0.32,6.59,68,6.60,796,0.00,2017-01-23
923409,15099,350,2337,旺宏,"24,345,407","3,405","166,574,105",6.77,7.05,6.68,6.96,+,0.36,6.95,232,6.96,190,0.00,2017-01-24
924397,16087,350,2337,旺宏,"35,492,278","5,799","257,702,574",7.10,7.39,7.04,7.37,+,0.41,7.37,546,7.38,46,0.00,2017-02-02
925384,17074,350,2337,旺宏,"35,147,125","5,893","254,825,667",7.46,7.50,6.94,7.15,-,0.22,7.14,187,7.15,208,0.00,2017-02-03
926371,18061,350,2337,旺宏,"21,968,259","4,177","155,808,478",7.15,7.30,6.99,7.06,-,0.09,7.06,231,7.07,28,0.00,2017-02-06
927358,19048,350,2337,旺宏,"27,785,732","4,737","203,687,389",7.12,7.50,7.10,7.46,+,0.4,7.46,27,7.47,111,0.00,2017-02-07
928345,20035,350,2337,旺宏,"59,981,916","7,188","472,357,732",7.65,8.06,7.60,8.01,+,0.55,8.01,55,8.02,567,0.00,2017-02-08
929332,21022,350,2337,旺宏,"35,996,998","6,210","289,019,614",8.10,8.14,7.96,8.04,+,0.03,8.03,110,8.04,31,0.00,2017-02-09
930319,22009,350,2337,旺宏,"45,220,079","6,440","381,073,005",8.10,8.55,8.05,8.50,+,0.46,8.50,189,8.51,109,0.00,2017-02-10
931307,22997,350,2337,旺宏,"58,795,466","8,646","532,202,512",8.70,9.35,8.65,9.32,+,0.82,9.32,9,9.33,114,0.00,2017-02-13
932295,23985,350,2337,旺宏,"80,275,816","15,926","715,172,721",9.51,9.55,8.42,8.58,-,0.74,8.58,96,8.59,197,0.00,2017-02-14
933283,24973,350,2337,旺宏,"45,156,667","6,075","406,369,323",9.20,9.20,8.70,9.00,+,0.42,8.99,91,9.00,61,0.00,2017-02-15
934271,25961,350,2337,旺宏,"29,349,305","5,098","252,085,261",8.83,9.03,8.25,8.55,-,0.45,8.55,29,8.56,55,0.00,2017-02-16
935259,26949,350,2337,旺宏,"13,338,992","2,965","113,930,272",8.66,8.79,8.33,8.62,+,0.07,8.61,12,8.62,214,0.00,2017-02-17
936247,27937,350,2337,旺宏,"7,610,631","1,534","65,775,143",8.65,8.72,8.52,8.67,+,0.05,8.66,95,8.67,263,0.00,2017-02-18
937235,28925,350,2337,旺宏,"13,404,910","2,668","118,143,216",8.80,9.00,8.66,8.81,+,0.14,8.81,22,8.82,21,0.00,2017-02-20
938225,29915,352,2337,旺宏,"13,435,782","2,584","115,576,668",8.89,8.91,8.46,8.60,-,0.21,8.59,122,8.60,315,0.00,2017-02-21
939215,30905,352,2337,旺宏,"11,139,321","2,838","96,105,482",8.61,8.72,8.56,8.67,+,0.07,8.67,62,8.68,5,0.00,2017-02-22
940205,31895,352,2337,旺宏,"16,635,024","3,395","147,561,249",8.69,8.98,8.69,8.89,+,0.22,8.89,41,8.90,319,0.00,2017-02-23
941195,32885,352,2337,旺宏,"21,680,968","4,278","193,952,560",8.90,9.00,8.86,8.97,+,0.08,8.96,125,8.97,127,0.00,2017-02-24
942186,33876,352,2337,旺宏,"57,636,033","9,016","554,060,525",9.19,9.86,9.19,9.85,+,0.88,9.84,8,9.85,52,0.00,2017-02-29
943177,34867,352,2337,旺宏,"32,885,361","8,908","322,555,205",10.00,10.05,9.61,9.79,-,0.06,9.78,185,9.79,33,0.00,2017-02-30
944168,35858,352,2337,旺宏,"24,026,868","7,331","230,402,305",9.80,9.80,9.41,9.66,-,0.13,9.65,282,9.66,9,0.00,2017-02-31
945159,36849,352,2337,旺宏,"57,636,033","9,016","554,060,525",9.19,9.86,9.19,9.85,+,0.88,9.84,8,9.85,52,0.00,2017-03-01
946150,37840,352,2337,旺宏,"32,885,361","8,908","322,555,205",10.00,10.05,9.61,9.79,-,0.06,9.78,185,9.79,33,0.00,2017-03-02
947141,38831,352,2337,旺宏,"24,026,868","7,331","230,402,305",9.80,9.80,9.41,9.66,-,0.13,9.65,282,9.66,9,0.00,2017-03-03
948132,39822,352,2337,旺宏,"26,235,594","5,087","261,191,334",9.75,10.00,9.75,10.00,+,0.34,9.97,20,10.00,"1,203",0.00,2017-03-06
949123,40813,352,2337,旺宏,"46,755,396","8,325","420,798,564",9.00,9.00,9.00,9.00,-,1.0,--,0,9.00,"49,233",0.00,2017-03-07
950114,41804,352,2337,旺宏,"89,198,090","12,361","810,429,692",8.90,9.55,8.90,9.03,+,0.03,9.02,284,9.03,34,0.00,2017-03-08
951105,42795,352,2337,旺宏,"35,659,571","7,111","316,381,819",9.05,9.20,8.56,8.80,-,0.23,8.80,262,8.81,3,0.00,2017-03-09
952096,43786,351,2337,旺宏,"37,613,958","5,932","311,343,845",8.70,8.70,7.99,8.52,-,0.28,8.51,100,8.52,62,0.00,2017-03-10
953087,44777,351,2337,旺宏,"17,112,664","3,756","149,145,400",8.40,8.86,8.38,8.83,+,0.31,8.82,11,8.83,84,0.00,2017-03-13
954081,45771,354,2337,旺宏,"25,921,120","5,197","235,323,401",8.85,9.30,8.85,9.10,+,0.27,9.07,94,9.10,340,0.00,2017-03-14
955076,46766,354,2337,旺宏,"24,739,952","4,702","229,579,034",9.33,9.38,9.11,9.35,+,0.25,9.34,15,9.35,364,0.00,2017-03-15
956071,47761,354,2337,旺宏,"31,451,546","5,110","299,461,033",9.43,9.75,9.38,9.60,+,0.25,9.60,"1,631",9.61,7,0.00,2017-03-16
957066,48756,354,2337,旺宏,"15,494,264","3,330","145,673,130",9.60,9.67,9.28,9.35,-,0.25,9.35,108,9.36,20,0.00,2017-03-17
958061,49751,354,2337,旺宏,"25,128,779","4,592","240,104,779",9.59,9.66,9.30,9.65,+,0.3,9.64,300,9.65,695,0.00,2017-03-20
959056,50746,354,2337,旺宏,"24,647,093","4,705","236,931,215",9.56,9.67,9.46,9.64,-,0.01,9.62,15,9.64,451,0.00,2017-03-21
960051,51741,354,2337,旺宏,"16,231,143","2,979","156,208,617",9.46,9.78,9.32,9.70,+,0.06,9.70,"1,895",9.71,87,0.00,2017-03-22
961046,52736,354,2337,旺宏,"38,589,713","6,542","382,888,365",9.65,10.05,9.59,9.95,+,0.25,9.94,92,9.95,221,0.00,2017-03-23
962042,53732,355,2337,旺宏,"33,045,080","4,942","333,564,033",10.00,10.30,9.95,9.95, ,0.0,9.95,216,9.96,5,0.00,2017-03-24
