,Unnamed: 0,Unnamed: 0.1,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,日期
440441,225214,300,2330,台積電,"23,590,171","7,579","3,300,430,060",141.00,141.50,139.00,140.00,-,1.0,139.50,142,140.00,71,15.87,2014-12-30
441351,226124,300,2330,台積電,"18,351,769","5,953","2,570,413,160",139.00,141.00,139.00,141.00,+,1.0,140.50,25,141.00,498,15.99,2014-12-31
442261,300,300,2330,台積電,"32,214,177","9,377","4,459,516,134",140.50,140.50,137.50,139.50,-,1.5,139.00,328,139.50,462,15.82,2015-01-05
443171,1210,300,2330,台積電,"67,649,997","26,240","9,104,346,055",137.50,137.50,133.00,133.50,-,6.0,133.50,541,134.00,"1,935",15.14,2015-01-06
444081,2120,300,2330,台積電,"43,886,007","14,735","5,887,797,145",133.50,135.00,133.50,134.00,+,0.5,134.00,"1,488",134.50,"1,366",15.19,2015-01-07
444991,3030,300,2330,台積電,"42,551,468","12,327","5,839,710,584",136.50,138.00,136.00,138.00,+,4.0,137.50,673,138.00,"2,912",15.65,2015-01-08
445901,3940,300,2330,台積電,"61,920,268","24,470","8,308,394,250",135.00,135.50,133.00,134.00,-,4.0,134.00,37,134.50,924,15.19,2015-01-09
446810,4849,300,2330,台積電,"30,402,705","11,823","4,031,933,265",132.50,133.50,132.00,132.00,-,2.0,132.00,"4,466",132.50,641,14.97,2015-01-12
447719,5758,300,2330,台積電,"38,093,830","12,537","5,032,758,490",131.00,133.00,130.50,132.50,+,0.5,132.00,"2,899",132.50,914,15.02,2015-01-13
448628,6667,300,2330,台積電,"49,447,397","18,536","6,480,574,787",132.50,133.00,130.00,130.00,-,2.5,130.00,"8,858",130.50,363,14.74,2015-01-14
449537,7576,300,2330,台積電,"40,996,781","10,987","5,409,019,683",131.50,133.00,131.50,131.50,+,1.5,131.50,"5,655",132.00,"2,099",14.91,2015-01-15
450446,8485,300,2330,台積電,"129,035,714","33,344","17,798,427,458",140.00,140.00,136.00,137.00,+,5.5,137.00,"2,487",137.50,"1,610",15.53,2015-01-16
451355,9394,300,2330,台積電,"50,175,501","15,694","6,946,057,848",138.50,139.50,137.50,139.00,+,2.0,138.50,3,139.00,"5,902",15.76,2015-01-19
452263,10302,300,2330,台積電,"33,795,629","10,489","4,668,853,302",139.00,139.00,137.50,138.00,-,1.0,137.50,"1,806",138.00,8,15.65,2015-01-20
453171,11210,300,2330,台積電,"77,292,890","22,304","10,851,391,010",139.50,141.00,139.50,141.00,+,3.0,140.50,582,141.00,"6,365",15.99,2015-01-21
454079,12118,300,2330,台積電,"45,654,028","12,880","6,420,329,920",141.50,142.00,139.50,140.00,-,1.0,139.50,"12,476",140.00,"4,573",15.87,2015-01-22
454987,13026,300,2330,台積電,"82,359,856","24,817","11,860,880,764",142.50,145.00,142.50,145.00,+,5.0,144.50,"1,086",145.00,"2,608",16.44,2015-01-23
455897,13936,300,2330,台積電,"46,941,337","12,366","6,773,046,328",145.50,145.50,143.50,145.00, ,0.0,144.50,"3,911",145.00,796,16.44,2015-01-26
456808,14847,300,2330,台積電,"53,362,680","13,505","7,766,942,038",145.50,147.00,144.50,147.00,+,2.0,146.50,3,147.00,"1,050",16.67,2015-01-27
457720,15759,300,2330,台積電,"48,373,268","13,048","7,070,390,708",146.50,147.00,145.50,146.50,-,0.5,146.00,"15,125",146.50,"1,774",16.61,2015-01-28
458632,16671,300,2330,台積電,"36,887,636","10,970","5,304,459,221",144.00,145.00,143.00,143.50,-,3.0,143.50,83,144.00,16,16.27,2015-01-29
459544,17583,300,2330,台積電,"44,413,182","12,509","6,309,920,080",145.00,145.50,141.00,141.00,-,2.5,141.00,"2,819",141.50,1,15.99,2015-01-30
460456,18495,300,2330,台積電,"30,382,755","7,265","4,310,814,470",140.50,143.00,140.50,142.50,+,1.5,142.00,587,142.50,525,16.16,2015-02-02
461368,19407,300,2330,台積電,"27,234,908","7,438","3,911,596,752",143.00,144.50,142.00,144.50,+,2.0,144.00,393,144.50,90,16.38,2015-02-03
462280,20319,300,2330,台積電,"43,152,252","10,725","6,270,013,358",144.50,146.50,144.00,146.00,+,1.5,146.00,245,146.50,"1,676",16.55,2015-02-04
463192,21231,300,2330,台積電,"25,327,809","8,827","3,661,740,425",145.50,146.00,143.50,145.50,-,0.5,145.00,10,145.50,95,16.50,2015-02-05
464104,22143,300,2330,台積電,"28,668,194","10,068","4,131,250,622",145.50,145.50,143.00,143.00,-,2.5,143.00,"1,960",143.50,13,16.21,2015-02-06
465016,23055,300,2330,台積電,"26,650,627","7,095","3,790,983,534",143.00,143.50,141.50,142.00,-,1.0,142.00,14,142.50,"3,868",16.10,2015-02-09
465928,23967,300,2330,台積電,"33,452,346","8,287","4,760,519,217",142.00,143.00,141.50,142.50,+,0.5,142.00,200,142.50,"7,102",16.16,2015-02-10
466840,24879,300,2330,台積電,"71,429,251","21,683","10,550,756,946",146.00,149.00,146.00,148.00,+,5.5,147.50,"3,061",148.00,191,16.78,2015-02-11
467752,25791,300,2330,台積電,"35,027,816","10,815","5,193,362,537",149.50,149.50,147.50,148.50,+,0.5,148.00,20,148.50,"1,570",16.84,2015-02-12
468664,26703,300,2330,台積電,"38,571,667","13,408","5,752,407,636",148.50,150.00,148.00,148.50, ,0.0,148.50,"3,504",149.00,"1,081",16.84,2015-02-13
469576,27615,300,2330,台積電,"74,443,659","17,976","11,211,962,367",149.00,152.00,148.50,151.00,+,2.5,150.50,510,151.00,159,17.12,2015-02-24
470488,28527,300,2330,台積電,"48,326,782","13,778","7,425,359,928",152.50,154.50,152.50,154.50,+,3.5,154.00,"1,032",154.50,593,15.18,2015-02-25
471400,29439,300,2330,台積電,"58,406,927","16,129","8,838,206,759",153.50,154.00,150.50,150.50,-,4.0,150.50,"3,917",151.00,10,14.78,2015-02-26
472312,30351,300,2330,台積電,"41,706,868","14,902","6,260,834,709",151.50,153.00,148.50,149.00,-,1.5,149.00,"1,026",149.50,"1,386",14.64,2015-02-30
473224,31263,300,2330,台積電,"29,205,565","10,700","4,374,634,250",150.00,151.00,148.50,150.50,+,1.5,150.00,927,150.50,"1,389",14.78,2015-02-31
474136,32175,300,2330,台積電,"41,706,868","14,902","6,260,834,709",151.50,153.00,148.50,149.00,-,1.5,149.00,"1,026",149.50,"1,386",14.64,2015-03-02
475048,33087,300,2330,台積電,"29,205,565","10,700","4,374,634,250",150.00,151.00,148.50,150.50,+,1.5,150.00,927,150.50,"1,389",14.78,2015-03-03
475960,33999,300,2330,台積電,"32,781,813","9,519","4,936,813,407",150.00,151.50,149.00,150.50, ,0.0,150.50,66,151.00,"1,519",14.78,2015-03-04
476872,34911,300,2330,台積電,"29,851,795","8,059","4,474,822,250",150.00,151.00,148.50,150.00,-,0.5,149.50,343,150.00,"1,649",14.73,2015-03-05
477784,35823,300,2330,台積電,"33,211,114","9,540","4,948,740,906",149.00,149.50,148.50,149.00,-,1.0,148.50,"3,004",149.00,9,14.64,2015-03-06
478696,36735,300,2330,台積電,"67,545,510","21,963","9,855,160,676",147.50,147.50,145.00,145.50,-,3.5,145.50,"2,963",146.00,"1,405",14.29,2015-03-09
479608,37647,300,2330,台積電,"46,859,211","17,451","6,762,792,095",145.00,145.00,144.00,144.00,-,1.5,144.00,"2,406",144.50,900,14.15,2015-03-10
480520,38559,300,2330,台積電,"51,828,263","14,996","7,572,305,994",143.50,148.00,143.00,146.00,+,2.0,146.00,701,146.50,439,14.34,2015-03-11
481432,39471,300,2330,台積電,"32,364,794","10,987","4,785,611,312",147.00,148.50,146.50,148.00,+,2.0,147.50,369,148.00,324,14.54,2015-03-12
482344,40383,300,2330,台積電,"46,407,830","12,528","6,904,477,410",148.00,149.50,147.00,149.00,+,1.0,148.50,89,149.00,"4,482",14.64,2015-03-13
483256,41295,300,2330,台積電,"37,462,553","10,187","5,514,486,291",149.00,149.50,146.00,146.00,-,3.0,146.00,"1,099",146.50,8,14.34,2015-03-16
484168,42207,300,2330,台積電,"55,770,359","16,064","8,326,102,991",148.50,150.00,148.50,149.00,+,3.0,149.00,"1,402",149.50,"2,942",14.64,2015-03-17
485080,43119,300,2330,台積電,"71,220,784","24,516","10,852,430,499",151.00,154.00,150.00,153.50,+,4.5,153.00,225,153.50,896,15.08,2015-03-18
485992,44031,300,2330,台積電,"43,512,703","14,822","6,700,872,109",152.50,155.00,152.50,154.00,+,0.5,153.50,990,154.00,715,15.13,2015-03-19
486904,44943,300,2330,台積電,"38,594,575","8,722","5,909,217,707",151.50,154.00,151.50,154.00, ,0.0,153.50,"2,088",154.00,"6,349",15.13,2015-03-20
487817,45856,300,2330,台積電,"26,369,028","8,438","4,049,600,743",154.00,154.00,152.50,153.50,-,0.5,153.50,"1,546",154.00,"1,141",15.08,2015-03-23
488731,46770,300,2330,台積電,"38,207,799","9,866","5,811,312,948",153.50,153.50,151.50,151.50,-,2.0,151.50,"1,451",152.00,14,14.88,2015-03-24
489645,47684,300,2330,台積電,"50,140,683","8,084","7,584,239,053",152.00,152.50,150.50,151.00,-,0.5,150.50,"5,523",151.00,21,14.83,2015-03-25
490560,48599,300,2330,台積電,"162,835,475","40,030","23,745,941,540",145.50,147.00,144.50,145.50,-,5.5,145.00,"9,260",145.50,"1,039",14.29,2015-03-26
491475,49514,300,2330,台積電,"112,919,978","31,660","16,228,885,022",144.00,145.50,142.50,142.50,-,3.0,142.50,"4,713",143.00,"1,764",14.00,2015-03-27
492389,50428,300,2330,台積電,"64,898,228","20,026","9,275,490,102",142.50,144.00,142.00,142.50, ,0.0,142.50,359,143.00,"12,235",14.00,2015-03-30
493303,51342,300,2330,台積電,"56,918,778","14,570","8,225,648,688",144.00,145.50,143.00,145.50,+,3.0,145.00,"1,206",145.50,400,14.29,2015-03-31
494218,52257,301,2330,台積電,"39,056,191","11,700","5,643,680,541",145.00,145.00,143.50,144.00,-,1.5,144.00,120,144.50,"2,647",14.15,2015-04-01
495132,53171,301,2330,台積電,"52,174,388","15,545","7,651,261,176",145.00,148.00,144.50,147.00,+,3.0,146.50,"1,420",147.00,624,14.44,2015-04-02
496046,54085,301,2330,台積電,"34,901,698","9,240","5,106,814,058",146.50,147.50,145.00,146.00,-,1.0,146.00,168,146.50,"1,076",14.34,2015-04-07
496959,54998,300,2330,台積電,"49,474,198","14,640","7,132,875,065",145.50,146.00,143.00,143.00,-,3.0,143.00,"4,797",143.50,1,14.05,2015-04-08
497872,55911,300,2330,台積電,"47,243,108","14,341","6,801,837,297",144.00,145.50,143.00,143.00, ,0.0,143.00,"6,815",143.50,117,14.05,2015-04-09
498785,56824,300,2330,台積電,"33,908,579","13,442","4,948,520,786",146.00,147.00,145.00,147.00,+,4.0,146.50,738,147.00,"4,410",14.44,2015-04-10
499699,57738,300,2330,台積電,"26,427,202","10,892","3,876,943,634",146.50,147.50,146.00,147.00, ,0.0,147.00,699,147.50,"1,787",14.44,2015-04-13
500613,58652,300,2330,台積電,"41,702,197","15,801","6,021,009,775",145.00,145.50,143.50,144.00,-,3.0,144.00,"2,770",144.50,219,14.15,2015-04-14
501528,59567,301,2330,台積電,"71,626,316","24,704","10,214,833,004",143.50,144.50,141.50,143.00,-,1.0,142.50,"2,391",143.00,95,14.05,2015-04-15
502443,60482,301,2330,台積電,"55,563,272","20,084","8,114,893,484",145.00,147.00,144.50,147.00,+,4.0,146.50,463,147.00,181,14.44,2015-04-16
503359,61398,301,2330,台積電,"79,007,681","29,078","11,301,095,708",143.00,144.00,142.50,142.50,-,4.5,142.50,402,143.00,"1,534",14.00,2015-04-17
504275,62314,301,2330,台積電,"43,593,805","9,856","6,220,438,078",142.00,144.00,141.50,143.00,+,0.5,143.00,394,143.50,707,14.05,2015-04-20
505191,63230,301,2330,台積電,"40,892,605","10,238","5,824,163,035",142.00,143.50,141.50,142.50,-,0.5,142.50,10,143.00,"1,058",14.00,2015-04-21
506107,64146,301,2330,台積電,"40,631,875","12,231","5,844,788,500",143.50,145.00,143.00,143.50,+,1.0,143.50,105,144.00,44,14.10,2015-04-22
507023,65062,301,2330,台積電,"47,851,742","18,425","7,010,815,563",145.50,147.00,145.00,147.00,+,3.5,146.50,"2,414",147.00,"2,819",14.44,2015-04-23
507939,65978,301,2330,台積電,"135,458,464","35,056","20,467,883,674",149.00,152.50,148.50,152.50,+,5.5,152.00,35,152.50,"7,316",14.98,2015-04-24
508855,66894,301,2330,台積電,"58,112,934","14,169","8,802,544,948",153.00,153.00,150.00,151.50,-,1.0,151.50,662,152.00,"3,916",14.88,2015-04-27
509771,67810,301,2330,台積電,"43,295,538","12,673","6,563,481,738",153.50,153.50,150.50,151.50, ,0.0,151.00,675,151.50,"1,502",14.88,2015-04-28
510687,68726,301,2330,台積電,"37,440,139","11,220","5,582,483,598",150.00,151.00,148.00,148.50,-,3.0,148.50,309,149.00,"1,609",14.59,2015-04-29
511603,69642,301,2330,台積電,"48,982,979","13,793","7,212,381,413",147.00,148.50,146.50,147.00,-,1.5,147.00,"1,090",147.50,21,14.44,2015-04-30
512519,70558,301,2330,台積電,"30,868,640","8,598","4,548,281,580",148.50,148.50,146.00,147.50,+,0.5,147.50,"1,656",148.00,90,14.49,2015-05-04
513435,71474,301,2330,台積電,"27,789,400","6,502","4,083,589,300",147.50,148.00,146.00,147.00,-,0.5,147.00,153,147.50,42,14.44,2015-05-05
514351,72390,301,2330,台積電,"18,824,208","6,477","2,765,471,076",145.50,148.00,145.50,147.50,+,0.5,147.50,87,148.00,"1,154",14.49,2015-05-06
515267,73306,301,2330,台積電,"21,908,150","5,816","3,209,664,442",146.00,147.50,146.00,146.50,-,1.0,146.50,"7,324",147.00,"2,630",14.39,2015-05-07
516183,74222,301,2330,台積電,"20,035,646","7,730","2,938,305,595",146.00,147.50,146.00,146.50, ,0.0,146.50,"1,219",147.00,"1,451",14.39,2015-05-08
517099,75138,301,2330,台積電,"20,402,529","6,385","3,020,441,292",149.00,149.00,147.00,148.50,+,2.0,148.00,141,148.50,"1,384",14.59,2015-05-11
518015,76054,301,2330,台積電,"24,956,498","6,593","3,687,151,073",147.00,148.50,147.00,147.50,-,1.0,147.50,775,148.00,"1,329",14.49,2015-05-12
518931,76970,301,2330,台積電,"19,437,537","5,694","2,880,697,082",147.50,149.00,147.00,148.00,+,0.5,148.00,"1,932",148.50,659,13.01,2015-05-13
519846,77885,301,2330,台積電,"39,888,654","12,300","5,860,602,872",148.00,148.50,146.00,146.00,-,2.0,146.00,"2,423",146.50,788,12.83,2015-05-14
520761,78800,301,2330,台積電,"24,831,890","8,186","3,627,515,848",147.00,147.00,145.00,146.50,+,0.5,146.00,463,146.50,316,12.87,2015-05-15
521678,79717,303,2330,台積電,"26,212,375","7,178","3,823,751,806",147.00,147.00,145.00,146.50, ,0.0,146.00,260,146.50,495,12.87,2015-05-18
522595,80634,303,2330,台積電,"26,321,396","9,418","3,852,118,475",145.50,147.50,145.00,146.50, ,0.0,146.50,832,147.00,872,12.87,2015-05-19
523512,81551,303,2330,台積電,"26,984,912","10,516","3,949,956,564",146.50,147.00,146.00,146.50, ,0.0,146.50,"1,144",147.00,"1,086",12.87,2015-05-20
524429,82468,303,2330,台積電,"41,286,686","12,871","5,995,895,156",146.00,146.50,144.50,145.50,-,1.0,145.00,"6,257",145.50,346,12.79,2015-05-21
525347,83386,303,2330,台積電,"22,103,852","6,813","3,229,666,392",146.00,147.00,145.00,145.50, ,0.0,145.50,"3,569",146.00,57,12.79,2015-05-22
526265,84304,303,2330,台積電,"16,323,218","5,998","2,396,692,046",146.50,147.50,145.50,147.50,+,2.0,147.00,106,147.50,"1,040",12.96,2015-05-25
527183,85222,303,2330,台積電,"16,069,726","6,148","2,368,218,823",148.50,148.50,146.50,146.50,-,1.0,146.50,972,147.00,13,12.87,2015-05-26
528101,86140,303,2330,台積電,"24,257,941","6,869","3,536,266,849",145.50,147.00,145.00,145.00,-,1.5,145.00,"2,615",145.50,10,12.74,2015-05-27
529019,87058,303,2330,台積電,"36,704,395","10,259","5,388,568,653",147.00,147.50,146.00,147.00,+,2.0,147.00,"1,251",147.50,402,12.92,2015-05-28
529937,87976,303,2330,台積電,"61,983,862","8,252","9,053,910,953",147.00,147.50,145.50,146.00,-,1.0,145.50,"10,171",146.00,"1,501",12.83,2015-05-29
530855,88894,303,2330,台積電,"31,646,861","9,735","4,585,709,246",145.50,146.00,144.00,145.00,-,1.0,145.00,"4,867",145.50,"1,960",12.74,2015-06-01
531773,89812,303,2330,台積電,"33,433,403","10,752","4,812,699,032",144.50,144.50,143.50,144.00,-,1.0,144.00,"3,945",144.50,561,12.65,2015-06-02
532692,90731,304,2330,台積電,"30,174,690","7,788","4,333,388,014",143.50,144.50,143.00,143.00,-,1.0,143.00,"12,588",143.50,77,12.57,2015-06-03
533611,91650,304,2330,台積電,"62,313,192","17,920","8,793,986,209",142.00,142.50,140.00,141.00,-,2.0,140.50,"1,039",141.00,742,12.39,2015-06-04
534530,92569,304,2330,台積電,"42,846,692","13,335","5,990,378,661",139.50,140.50,139.00,140.00,-,1.0,139.50,"4,237",140.00,716,12.30,2015-06-05
535449,93488,304,2330,台積電,"45,637,640","17,131","6,346,411,738",139.50,140.00,138.50,138.50,-,1.5,138.50,"3,193",139.00,85,12.17,2015-06-08
536369,94408,305,2330,台積電,"31,663,811","10,951","4,410,907,091",138.50,140.00,138.00,139.00,+,0.5,139.00,"2,733",139.50,907,12.21,2015-06-09
537289,95328,305,2330,台積電,"37,243,196","11,225","5,235,873,213",141.00,141.50,139.50,139.50,+,0.5,139.50,805,140.00,31,12.26,2015-06-10
538209,96248,305,2330,台積電,"46,455,780","15,700","6,630,323,144",141.00,144.00,141.00,143.50,+,4.0,143.50,21,144.00,"2,645",12.61,2015-06-11
539129,97168,305,2330,台積電,"35,243,603","9,645","5,072,826,832",144.00,144.50,142.50,144.50,+,1.0,144.00,32,144.50,"2,920",12.70,2015-06-12
540050,98089,305,2330,台積電,"23,775,780","7,385","3,409,554,790",144.50,144.50,142.50,143.00,-,1.5,143.00,346,143.50,361,12.57,2015-06-15
540971,99010,305,2330,台積電,"28,696,598","11,387","4,063,948,476",143.00,143.00,141.00,142.00,-,1.0,141.50,475,142.00,"3,080",12.48,2015-06-16
541892,99931,305,2330,台積電,"31,675,566","8,595","4,518,862,957",143.00,143.50,142.00,142.50,+,0.5,142.50,"5,479",143.00,197,12.52,2015-06-17
542812,100851,305,2330,台積電,"28,627,136","5,820","4,072,821,812",142.00,143.00,142.00,142.00,-,0.5,142.00,"4,819",142.50,362,12.48,2015-06-18
543732,101771,305,2330,台積電,"29,598,804","8,985","4,224,036,248",142.00,143.50,142.00,142.00, ,0.0,142.00,"6,555",142.50,39,12.48,2015-06-22
544652,102691,305,2330,台積電,"37,809,098","11,319","5,454,961,112",143.00,145.00,142.50,144.50,+,2.5,144.00,914,144.50,"1,577",12.70,2015-06-23
545572,103611,305,2330,台積電,"21,134,324","7,362","3,054,456,980",144.50,145.00,143.50,145.00,+,0.5,145.00,194,145.50,"1,505",12.74,2015-06-24
546493,104532,305,2330,台積電,"45,571,067","11,443","6,670,295,223",145.00,147.00,145.00,146.50,+,1.5,146.00,"1,304",146.50,637,12.87,2015-06-25
547414,105453,305,2330,台積電,"34,170,981","10,199","4,994,996,846",147.00,147.50,145.50,146.00,-,0.5,145.50,"3,122",146.00,545,12.83,2015-06-26
548335,106374,305,2330,台積電,"53,096,169","20,523","7,415,992,660",140.50,141.00,138.50,138.50,X,0.0,138.50,"2,897",139.00,623,12.17,2015-06-29
549256,107295,305,2330,台積電,"45,375,815","15,871","6,336,988,915",139.00,140.50,138.50,140.50,+,2.0,140.00,651,140.50,"2,503",12.35,2015-06-30
550177,108216,305,2330,台積電,"33,330,373","9,303","4,704,327,416",140.00,142.50,139.00,141.00,+,0.5,141.00,"2,059",141.50,700,12.39,2015-06-31
551098,109137,305,2330,台積電,"33,330,373","9,303","4,704,327,416",140.00,142.50,139.00,141.00,+,0.5,141.00,"2,059",141.50,700,12.39,2015-07-01
552019,110058,305,2330,台積電,"24,309,420","6,836","3,434,751,403",140.50,142.00,140.50,141.50,+,0.5,141.50,68,142.00,"2,696",12.43,2015-07-02
552940,110979,305,2330,台積電,"17,091,230","6,179","2,414,975,440",141.50,142.50,140.00,142.50,+,1.0,142.00,453,142.50,853,12.52,2015-07-03
553861,111900,305,2330,台積電,"20,683,912","7,067","2,913,509,592",141.00,141.50,140.50,140.50,-,2.0,140.50,730,141.00,781,12.35,2015-07-06
554782,112821,305,2330,台積電,"26,545,982","8,780","3,750,582,962",141.00,142.00,140.50,140.50, ,0.0,140.50,815,141.00,125,12.35,2015-07-07
555703,113742,305,2330,台積電,"52,066,084","15,496","7,229,638,176",140.50,141.00,138.00,138.00,-,2.5,138.00,"5,504",138.50,364,12.13,2015-07-08
556624,114663,305,2330,台積電,"53,784,773","12,715","7,323,598,974",134.00,138.00,134.00,136.50,-,1.5,136.50,"2,169",137.00,97,11.99,2015-07-09
557545,115584,305,2330,台積電,"35,404,791","11,386","4,886,264,549",137.00,139.50,137.00,138.50,+,2.0,138.50,"3,410",139.00,141,12.17,2015-07-13
558467,116506,305,2330,台積電,"27,574,220","7,319","3,833,141,080",139.50,140.50,138.00,138.50, ,0.0,138.50,"4,410",139.00,676.0,12.17,2015-07-14
559390,117429,305,2330,台積電,"23,485,780","8,278","3,254,659,920",139.00,139.50,138.00,138.50, ,0.0,138.50,77,139.00,"5,133",12.17,2015-07-15
560313,118352,305,2330,台積電,"37,250,129","11,167","5,121,828,673",140.00,140.00,135.50,136.50,-,2.0,136.00,"1,419",136.50,"2,254",11.99,2015-07-16
561236,119275,305,2330,台積電,"55,848,153","14,284","7,769,816,420",138.00,140.00,138.00,140.00,+,3.5,139.50,462,140.00,"2,639",12.30,2015-07-17
562159,120198,305,2330,台積電,"27,906,576","11,095","3,902,530,824",141.50,142.00,138.50,139.00,-,1.0,139.00,"1,277",139.50,413,12.21,2015-07-20
563082,121121,305,2330,台積電,"21,857,010","5,806","3,068,308,230",141.00,141.50,139.50,140.50,+,1.5,140.00,348,140.50,151,12.35,2015-07-21
564005,122044,305,2330,台積電,"27,408,864","9,026","3,802,971,061",139.00,139.50,138.00,139.00,-,1.5,138.50,891,139.00,771,12.21,2015-07-22
564928,122967,305,2330,台積電,"38,176,255","11,509","5,216,033,345",137.00,137.50,136.00,136.00,-,3.0,136.00,"4,122",136.50,68,11.95,2015-07-23
565851,123890,305,2330,台積電,"39,062,686","10,517","5,342,465,602",138.00,138.00,136.00,137.00,+,1.0,136.50,512,137.00,756,12.04,2015-07-24
